"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.73286467486819","1.1089838494066941E-4","0.174432863274065","0.0","2","10","false","v43412","11.0","0","2","0","0.9429775340377325","false","0","v43412","1286","0.5882352941176471"
"5.061511423550088","0.0020928826139627035","0.19756944444444444","0.0","4","10","false","v48951","15.25","0","4","0","0.9510661274271074","false","0","v48951","34134","0.3313953488372093"
"4.105448154657293","0.02929905424985401","0.2435787671232877","0.0","5","8","false","v56421","40.6","0","5","0","0.9625849619920808","false","0","v56421","916442","0.25548387096774194"
"1.8333333333333333","0.0","0.5454545454545455","0.0","1","2","false","v59700","6.0","0","1","0","0.8611111111111112","false","0","v59700","0","0.0"
"1.8333333333333333","0.0","0.5454545454545455","0.0","1","2","false","v61156","6.0","0","1","0","0.8611111111111112","false","0","v61156","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v67467","62.0","0","1","0","0.9513625680225295","false","0","v67467","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v69391","62.0","0","1","0","0.9513625680225295","false","0","v69391","0","0.0"
"5.268892794376098","0.0","0.18979319546364243","0.0","1","9","false","v70906","14.0","0","1","0","0.9485675566942638","false","0","v70906","0","0.0"
"5.444639718804921","2.9745686793988346E-4","0.18366688185926405","0.0","4","9","false","v05320","9.25","0","4","0","0.9464501238698202","false","0","v05320","17952","0.4125"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v10947","17.0","0","1","0","0.9337031782666695","false","0","v10947","0","0.0"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v32183","17.0","0","1","0","0.9337031782666695","false","0","v32183","0","0.0"
"8.115992970123022","0.0","0.12321351234300564","0.0","1","13","false","v53001","21.0","0","1","0","0.9142651449382769","false","0","v53001","0","0.0"
"5.704745166959579","0.0","0.17529266789895254","0.0","1","9","false","v56168","14.0","0","1","0","0.9433163232896435","false","0","v56168","0","0.0"
"6.741652021089631","0.0034814971893084314","0.1483315954118874","0.0","2","13","false","v29778","2.5","0","2","0","0.9308234696254261","false","0","v29778","18410","0.5"
"6.829525483304042","0.0025821624264573866","0.14642305712815235","0.0","2","12","false","Agathobaculum_butyriciproducens","2.0","0","2","0","0.9297647532132044","false","0","Agathobaculum_butyriciproducens","15724","0.5"
"6.042179261862917","0.009123038055850978","0.16550319953461315","0.0","3","12","false","Clostridium_sp_AF34_13","2.0","0","3","0","0.9392508522667119","false","0","Clostridium_sp_AF34_13","115738","0.3333333333333333"
"7.040421792618629","0.0","0.14203694458312532","0.0","1","13","false","v42551","3.0","0","1","0","0.927223833823872","false","0","v42551","0","0.0"
"5.536028119507908","0.0","0.18063492063492065","0.0","1","9","false","v44670","13.0","0","1","0","0.9453490588011096","false","0","v44670","0","0.0"
"4.8717047451669595","0.0","0.20526695526695526","0.0","1","9","false","v13030","47.0","0","1","0","0.9533529548775065","false","0","v13030","0","0.0"
