v79622	1	Bifidobacterium
v15537	2	Lachnospira,CAG-303
v01563	3	RF32_unknown,CAG-495,CAG-272_unknown
v61878	1	CAG-170
v21784	1	Faecalibacterium
v13630	1	Veillonella
v41283	1	CAG-170
v22953	5	Bacteroides_A,Parabacteroides,Paraprevotella,Muribaculaceae_unknown,Bacteroides
v22885	1	Agathobacter
v78629	1	Bacteroides
v72314	1	Prevotella
v77087	1	Prevotella
v83941	3	CAG-882,CAG-510,Acetatifactor
v05278	1	CAG-882
v52929	1	Dorea
v60094	1	Phascolarctobacterium
v14402	2	F23-B02,UBA1777
v24650	1	ER4
v19975	1	Sellimonas
v32148	1	Clostridium_M
v86583	2	Lachnospira,Bacteroides_F
v15946	1	Dialister
v75997	1	Absiella
v86840	1	Faecalibacterium
v03556	1	Prevotella
v41648	1	An200
v48426	1	Blautia_A
v24071	1	CAG-83
v65375	2	CAG-110,Acetatifactor
v60377	1	Parasutterella
v28040	1	Fusicatenibacter
v30291	1	Escherichia
v61118	1	Tyzzerella
v83839	1	Faecalibacterium
v55894	1	Dialister
v29065	1	Blautia_A
v27161	1	Clostridium_M
v52743	1	Bacteroides
v03060	1	Flavonifractor
v74598	3	Faecalibacterium,Lawsonibacter,ER4
v74534	1	Faecalibacterium
v22778	1	Oscillibacter
v07523	1	Faecalibacterium
v53476	1	Eubacterium_E
v14015	6	UBA9502,Blautia_A,Acetatifactor,Absiella,Faecalicatena,CAG-81
v78266	3	Gemmiger,ER4,An200
v59166	1	Caecibacter
v73973	2	UBA4871,Acutalibacteraceae_unknown
v73996	1	Murimonas
v52366	1	Enterococcus_B
v59709	1	Parasutterella
v26237	1	CAG-279
v52579	1	UBA1417
v71052	1	Faecalibacterium
v60550	2	Lachnospira,CAG-303
v48829	3	Lachnospiraceae_unknown,Lachnospira,UBA11774
v14055	1	Blautia_A
v15105	1	Clostridium_M
v58839	1	Klebsiella_A
v47353	1	Blautia_A
v29183	1	Romboutsia
v43142	1	Blautia_A
v12803	1	Prevotella
v48444	1	Mogibacterium
v44666	1	Akkermansia
v68921	1	Gemmiger
v42380	2	Anaerostipes,TF01-11
v14281	2	Alistipes_A,Alistipes
v88921	1	Bacteroides
v42285	1	Faecalibacterium
v37042	1	Lachnospira
v04681	1	Clostridium_E
v80926	1	Escherichia
v69303	1	Blautia_A
v57398	2	CAG-177,Acutalibacteraceae_unknown
v40480	6	Peptococcaceae_unknown,Agathobaculum,CAG-110,Lawsonibacter,ER4,Collinsella
v43990	5	Coprobacter,CAG-873,Muribaculum,Prevotella,Bacteroides
v08673	1	Agathobacter
v02138	1	UBA9502
v61068	1	Phascolarctobacterium
v63809	2	Lachnospira,Acutalibacteraceae_unknown
v19125	4	Dysgonomonas,RC9,F082,Odoribacter
v42215	1	Akkermansia
v53270	1	Ruminococcus_D
v69712	2	Agathobacter,CAG-411
v52474	1	Prevotella
v28410	2	Fusobacterium_A,Phascolarctobacterium
v43209	1	Faecalibacterium
v34673	1	Ruminiclostridium_E
v80060	1	CAG-273
v35805	1	Bacteroides
v22921	1	Agathobaculum
v51717	1	CAG-1427
v53503	1	Faecalibacterium
v49098	1	Ruminococcus_D
v67058	1	Haemophilus_D
v10024	1	Phascolarctobacterium
v37268	2	UBA9502,Blautia_A
v61398	1	ER4
v15886	2	Zag1,Succinivibrio
v40297	2	Lachnospira,Acutalibacteraceae_unknown
v19003	1	Blautia_A
v60126	1	Parasutterella
v14959	1	Streptococcus
v83166	3	Eubacterium_I,Blautia,Anaerostipes
v59394	2	CAG-274_unknown,Bacteroides
v75907	1	CAG-115
v63183	1	Mogibacterium
v02307	1	Bifidobacterium
v25673	1	Streptococcus
v04042	1	Clostridium_M
v07198	1	Escherichia
v88637	1	Eubacterium
v84067	1	Bifidobacterium
v50822	4	Coprobacter,COE1,Roseburia,Lachnospira
v52614	1	Blautia_A
v24176	1	RUG013
v56327	1	Eubacterium_E
v72269	2	UBA9502,Blautia_A
v56635	1	Caecibacter
v26281	1	Megasphaera
v00370	1	Eubacterium_G
v10991	3	Lachnospira,Agathobacter,Bacteroides_F
v41381	1	Blautia_A
v48697	1	Ruminococcaceae_unknown
v29830	2	Roseburia,Agathobacter
v02599	1	Roseburia
v78774	1	Butyrivibrio_A
v51812	1	Faecalibacterium
v00260	1	CAG-81
v68134	13	Clostridia_unknown,Butyricicoccaceae_unknown,UBA7102,CAG-83,Sellimonas,Ruminococcus,Provencibacterium,Dorea,Oscillospiraceae_unknown,Lachnospirales_unknown,Acutalibacteraceae_unknown,Absiella,Blautia
v68657	1	Eubacterium_G
v09208	3	CAG-45,Solobacterium,UBA7160
v56050	1	Tyzzerella
v68298	1	CAG-170
v25153	1	Collinsella
v81495	2	Roseburia,CAG-83
v80625	1	CAG-110
v14190	6	Coprobacter,Prevotellamassilia,Parabacteroides,Odoribacter,Alistipes,Bacteroides
v24448	1	Ruminococcus_C
v74116	1	Bacteroides
v85770	1	Roseburia
v07045	1	Veillonella_A
v17559	1	Blautia
v04036	1	Clostridium_M
v27381	1	Veillonella
v76817	1	Agathobacter
v54300	1	Dialister
v67986	1	CAG-170
v26271	1	CAG-110
v62432	1	Clostridium_M
v27924	1	Streptococcus
v65288	1	CAG-74_unknown
v34710	12	Ruminococcus_A,Lachnospiraceae_unknown,CAG-95,Blautia_A,Anaerotignum,Coprococcus_A,Faecalicatena,CAG-170,Roseburia,GCA-900066135,ER4,UBA7160
v34095	4	Faecalibacterium,UBA5446,Lawsonibacter,Pseudoflavonifractor
v23108	1	Holdemanella
v47187	1	Ruminococcus_D
v67995	1	Blautia_A
v03314	4	Bacteroides_A,Prevotella,Bacillus_A,Bacteroides
v40565	2	Lachnospira,Agathobacter
v09173	1	Klebsiella
v58245	1	Haemophilus_D
v81804	1	Anaerostipes
v01433	1	Phascolarctobacterium
v12365	1	Bifidobacterium
v76376	1	Acidaminococcus
v18689	1	Bilophila
v70188	1	Roseburia
v22003	1	Ruminococcus_E
v67088	1	Anaerotignum
v39414	2	Serratia,Klebsiella_A
v56716	1	Prevotella
v08568	1	Ruminococcus_D
v08264	1	CAG-217
v64982	2	Hungatella,Erysipelatoclostridium
v78164	2	Bacteroides_A,Bacteroides
v93039	1	Bacteroides
v65051	1	Parasutterella
v12271	1	Erysipelatoclostridium
v42401	1	Clostridium
v59126	1	Alistipes
v27474	1	Faecalibacterium
v52208	1	Coprococcus
v62247	1	ER4
v05237	1	Ruminococcus_D
v61132	1	Proteus
v38699	1	UBA9502
v44052	1	Bifidobacterium
v24495	1	Barnesiella
v33203	1	Gemmiger
v86616	1	Roseburia
v73168	2	Oscillibacter,ER4
v32979	3	Murimonas,Anaerostipes,CAG-269
v04402	1	Parasutterella
v03295	1	Coprococcus_B
v91489	1	Bacteroides_B
v36598	1	Collinsella
v29146	1	Acidaminococcus
v79146	1	CAG-41
v04553	1	Faecalibacterium
v45217	1	Bifidobacterium
v09825	1	Fusobacterium_A
v68264	1	Absiella
v89476	1	Faecalibacterium
v74477	1	Terrisporobacter
v43622	1	Anaerotignum
v12482	1	Erysipelatoclostridium
v40316	1	Anaerostipes
v43187	1	Parasutterella
v41315	1	Blautia_A
v49183	1	CAG-180
v85464	1	Ruthenibacterium
v25650	1	Bacteroides
v59278	1	Citrobacter
v59652	4	CAG-882,Lachnospira,Blautia,Faecalicatena
v47703	1	Faecalicatena
v05568	1	CAG-274
v23398	3	GCA-900066575,Provencibacterium,Blautia_A
v44692	1	Pauljensenia
v40655	1	CAG-83
v54221	1	Faecalicatena
v50899	2	Ruminococcaceae_unknown,UBA1390
v63889	1	Collinsella
v76886	1	CAG-74_unknown
v26579	1	Prevotellamassilia
v40465	13	Acetivibrio_A,Lachnospiraceae_unknown,CAG-83,Marseille-P4683,Ruminiclostridium_E,Clostridium_Q,Oxalobacter,Faecalibacterium,Coprococcus_B,Massilioclostridium,Ruminococcus_G,ER4,Mobiluncus
v05323	1	CAG-508_unknown
v29700	1	Bifidobacterium
v60853	1	Lachnospira
v32594	1	Agathobacter
v34836	2	Eubacterium_E,Absiella
v46821	1	Ruminococcus_E
v54607	1	Clostridioides
v29618	1	Klebsiella_A
v41962	1	Ruminococcus_E
v38519	2	Ruminococcus_D,Gastranaerophilaceae_unknown
v27875	5	Ruminococcus_A,Dorea,Blautia_A,Coprococcus_A,UBA7160
v63667	1	Ruminococcus_D
v48015	1	UBA11774
v28363	1	Collinsella
v49342	1	Streptococcus
v34458	1	Bacteroides
v56761	1	Parasutterella
v43333	1	Prevotella
v01291	5	Ruthenibacterium,Faecalibacterium,CAG-170,Megamonas,Hungatella_A
v46971	1	Parasutterella
v70347	1	Roseburia
v34310	5	Bacteroides_A,Parabacteroides,Prevotella,Paraprevotella,Bacteroides
v57944	1	Bifidobacterium
v67114	1	Lachnospira
v02244	2	Coprobacter,Lachnospira
v12471	1	Bacteroides
v13260	15	Agathobaculum,Lachnospiraceae_unknown,Phascolarctobacterium_A,Erysipelatoclostridium,Hungatella_A,Ruminococcus_E,Clostridium_Q,Eubacterium_I,UBA9502,Bacteroides_A,Faecalibacterium,Butyricicoccus,Lawsonibacter,CAG-536,Catenibacterium
v28926	1	Bacteroides_B
v32547	1	Collinsella
v51640	1	Bacteroides_A
v58748	1	Bacteroides
v07403	1	Bifidobacterium
v52388	1	Blautia_A
v54777	1	Ruminiclostridium_C
v22724	1	Clostridium
v24769	1	Bacteroides_A
v37851	1	Escherichia
v23954	2	Lachnospiraceae_unknown,Eisenbergiella
v79718	1	Alistipes
v19232	1	Ruminococcus_C
v92317	1	Clostridium_M
v47397	2	CAG-45,CAG-510
v82017	2	Escherichia,Salmonella
v13857	2	Bacteroides_A,Parabacteroides
v43597	1	Phascolarctobacterium
v09987	33	UBA7182,Anaerotignum,Hungatella_A,Dorea,CAG-127,ER4,Eubacterium_F,Ruminococcaceae_unknown,TF01-11,CAG-45,Clostridium_M,Eubacterium_E,Eubacterium_G,Tyzzerella,Lachnospiraceae_unknown,Blautia_A,Faecalicatena,Clostridium_Q,Fournierella,Lachnospira,Coprococcus,Roseburia,GCA-900066135,CAG-724,CAG-95,Collinsella,UBA9502,Fusicatenibacter,Marvinbryantia,Bacteroides_A,Agathobacter,Blautia,CAG-81
v03907	1	Roseburia
v60013	3	Tyzzerella,UBA932_unknown,Blautia
v53833	1	Lawsonibacter
v04364	1	Ruminococcus_D
v30883	1	Clostridium_Q
v07258	1	Eisenbergiella
v42499	2	Serratia,Klebsiella
v21353	1	Blautia_A
v42443	1	Blautia_A
v10188	1	Salmonella
v18143	1	Lawsonibacter
v64769	2	CAG-110,Oscillibacter
v11770	1	Bacteroides
v10350	1	Faecalibacterium
v23054	1	Acidaminococcus
v41948	1	Lachnospira
v18519	1	Clostridium_M
v44085	1	Eubacterium_G
v24704	1	Flavonifractor
v58442	5	Coprobacter,COE1,Coprococcus,Roseburia,Lachnospira
v07156	1	CAG-110
v72998	1	Blautia_A
v14270	9	Ruminococcus_A,Lachnospiraceae_unknown,Blautia_A,Hungatella_A,Dorea,Coprococcus_B,Acetatifactor,Lachnospira,Eubacterium_G
v52011	1	CAG-177
v04017	1	Faecalibacterium
v80743	1	Bacteroides
v24136	1	Lawsonibacter
v06337	7	Bacteroides_A,Butyricimonas,Parabacteroides,Prevotella,Paraprevotella,Muribaculaceae_unknown,Bacteroides
v36746	8	Muribaculaceae_unknown,Bacteroides,CAG-279,Butyricimonas,Prevotellamassilia,F082,Odoribacter,Barnesiella
v78396	1	Ruminococcus_D
v13513	1	Oxalobacter
v82765	1	CAG-882
v72107	2	Coprococcus,Roseburia
v12564	1	Bifidobacterium
v81048	1	Ruminococcus_E
v58583	1	Dialister
v64362	1	Faecalibacterium
v18241	2	Prevotellamassilia,Prevotella
v36845	1	UBA9502
v27290	2	RUG013,UBA1691
v56308	1	RC9
v32862	2	Lachnospirales_unknown,CAG-83
v25725	1	CAG-727_unknown
v34623	1	Streptococcus
v46888	1	Fusobacterium_A
v58993	1	Haemophilus_D
v14397	1	Ruminococcus_D
v08910	1	Streptococcus
v66297	1	Lachnospira
v01506	1	CAG-245
v64333	1	UBA1777
v22618	1	Butyricimonas
v00704	1	Megasphaera
v24618	1	Faecalibacterium
v92090	1	Escherichia
v25340	2	Bacteroides_B,Bacteroides
v60782	3	Roseburia,Agathobacter,CAG-411
v45269	1	Collinsella
v12115	1	ER4
v05535	1	Streptococcus
v39693	1	Bifidobacterium
v04173	1	Phascolarctobacterium_A
v21302	1	Clostridium
v48945	1	CAG-74_unknown
v54291	1	Ruminococcus_E
v46422	1	CAG-83
v13619	1	Romboutsia
v08079	5	CAG-590,UBA9502,Lachnospiraceae_unknown,CAG-510,Blautia
v44726	1	Faecalibacterium
v17009	1	Blautia_A
v68254	1	Prevotella
v58092	1	Collinsella
v45895	1	Prevotella
v83960	1	Klebsiella_A
v12637	8	Ruminococcus_A,Lachnospiraceae_unknown,Blautia_A,Dorea,Coprococcus_B,Lachnospira,Acetatifactor,Eubacterium_G
v79650	25	UBA7182,Agathobaculum,Phascolarctobacterium_A,Lachnospiraceae_unknown,Blautia_A,Clostridium_Q,Ruminococcus_E,Faecalicatena,Dorea,Coprococcus,Lawsonibacter,Hungatella,KLE1615,Gemmiger,CAG-56,Fusicatenibacter,UBA9502,Faecalibacterium,Acetatifactor,Agathobacter,Clostridium_M,Blautia,Eubacterium_G,CAG-536,CAG-81
v09132	1	Bacteroides_A
v60417	1	Desulfovibrio
v45088	1	CAG-83
v31742	1	Absiella
v40972	1	Blautia_A
v74227	1	Enterobacter
v14522	2	Ruminococcaceae_unknown,CAG-353
v06734	1	CAG-56
v43217	1	Prevotella
v03010	1	Akkermansia
v07858	1	Escherichia
v63892	1	Eubacterium_I
v79075	2	Lachnobacterium,Eubacterium_E
v49930	1	Eisenbergiella
v02029	1	Brachyspira
v21876	1	Ruminococcus_C
v57253	1	Bacteroides
v79400	1	CAG-103
v44705	1	Phascolarctobacterium_A
v25790	1	Veillonella
v44766	1	Dialister
v68561	1	Coprococcus_A
v58222	1	CAG-536
v22093	1	Faecalibacterium
v09997	3	UBA9502,Clostridium_M,Hungatella_A
v37343	1	Prevotella
v20650	1	Agathobaculum
v28929	1	Klebsiella_A
v57748	1	ER4
v60275	1	Holdemanella
v06162	1	CAG-74_unknown
v25287	7	UBA7182,UBA9502,Eubacterium_I,Coprococcus,CAG-83,Oscillibacter,Lawsonibacter
v55962	1	Bifidobacterium
v52276	1	UBA9502
v48548	1	Ruminococcus_C
v56513	1	Duodenibacillus
v27623	1	Catenibacterium
v40143	1	Intestinibacter
v01393	1	Enterobacter
v16878	1	Clostridium_M
v13964	1	Clostridium_M
v62916	1	Blautia_A
v64159	1	Bacteroides
v61859	1	Adlercreutzia
v15148	1	Lactobacillus_H
v13956	1	Megamonas
v68423	1	Lachnobacterium
v62907	1	Bacteroides
v00511	1	Ruminococcus_D
v70476	3	Oscillospirales_unknown,CAG-110,ER4
v66159	1	Bacteroides
v58568	1	QALS01
v26023	2	Bifidobacterium,Collinsella
v32039	1	Clostridium_Q
v38298	1	Bifidobacterium
v69480	1	Streptococcus
v42546	1	Collinsella
v59032	1	Ruminococcus_E
v37245	1	Ruminococcus_C
v71950	1	Faecalibacterium
v62381	2	Escherichia,Klebsiella
v17801	1	Bacteroides
v23227	2	Agathobacter,UBA11774
v71532	1	CAG-41
v40209	2	Bifidobacterium,Paenibacillus
v17001	1	Parabacteroides
v78181	1	Bifidobacterium
v42351	1	Ruminococcus_A
v46328	4	Parabacteroides,Paraprevotella,Bacteroides,Bacteroides_B
v48138	2	Coprococcus,Lachnospira
v11578	1	Fusicatenibacter
v48642	1	Fusobacterium_A
v54830	1	Blautia
v48622	2	Coprococcus,CAG-303
v47192	1	Agathobacter
v50080	1	Blautia_A
v13052	1	CAG-492
v55122	1	Lactococcus
v16538	1	Prevotella
v05687	1	Bacteroides_B
v35459	1	CAG-110
v26827	1	Libanicoccus
v37963	2	51-20,Zag111
v49887	1	Faecalicatena
v24100	1	Bacteroides
v40122	1	Bilophila
v92055	1	Faecalibacterium
v15746	1	Faecalibacterium
v90548	1	Bacteroides_B
v23007	1	Oscillibacter
v40543	1	Fusicatenibacter
v36135	1	Faecalicatena
v39312	1	Bacteroides
v55601	1	Citrobacter
v08153	4	CAG-194,COE1,UBA9502,Roseburia
v66706	1	ER4
v00191	1	Escherichia
v06506	1	Eubacterium
v85568	3	CAG-1427,Clostridium_M,Marseille-P3106
v36409	2	UBA9502,Blautia_A
v45139	1	Collinsella
v76101	1	Odoribacter
v73366	1	Ruminococcus_A
v35408	1	Sutterella
v02083	1	Barnesiella
v90501	1	Akkermansia
v14128	1	Bacteroides
v12924	13	Agathobaculum,CAG-145,Oscillibacter,Hungatella_A,Pseudoflavonifractor,Clostridium_Q,Fournierella,Gemmiger,Faecalibacterium,Intestinimonas,Lawsonibacter,Absiella,ER4
v67860	1	Veillonella
v14937	1	Dialister
v18783	2	Bacteroides,Bacteroides_B
v66058	1	Veillonella
v66199	3	CAG-74_unknown,Oscillospiraceae_unknown,UBA9475
v42858	1	Anaerostipes
v67603	2	CAG-536,Catenibacterium
v81345	1	Bacteroides
v52958	2	Eubacterium_R,Ruminococcus_E
v88173	1	Faecalibacterium
v29280	1	CAG-217
v51844	1	CAG-81
v03358	1	Odoribacter
v10878	4	Acutalibacter,Lachnospirales_unknown,Flavonifractor,Lawsonibacter
v90233	1	Parabacteroides
v58056	3	Oscillibacter,Lawsonibacter,ER4
v46522	1	Faecalibacterium
v75271	1	Fusicatenibacter
v50718	1	CAG-103
v56335	3	CAG-170,ER4,An200
v52885	1	CAG-180
v38103	1	Ruminococcus_D
v87418	1	Bacteroides
v22577	1	Klebsiella
v71702	2	CAG-882,Roseburia
v00023	4	Intestinimonas,CAG-83,Clostridium_M,Flavonifractor
v45045	3	CAG-274,Bacteroides,Bacteroides_B
v20404	1	CAG-170
v09357	1	Caecibacter
v06304	1	Phascolarctobacterium_A
v36084	1	Lachnospirales_unknown
v45243	1	CAG-103
v40692	1	Ruminococcus_C
v50641	1	Bilophila
v03871	2	Parabacteroides,K10
v66052	1	Clostridium_M
v56175	1	Odoribacter
v24361	1	Bilophila
v40919	1	Veillonella
v28761	1	Faecalibacterium
v12032	1	Ruminococcus_E
v45972	1	Faecalicatena
v73740	1	Ruminococcus_C
v50169	1	UBA9502
v67651	1	Faecalibacterium
v70147	1	C941
v61332	1	Prevotella
v18030	1	Gemmiger
v53135	1	Ruminococcus_E
v64516	1	UBA1691
v92731	1	Bacteroides_B
v84272	1	UBA738
v55187	2	Anaerostipes,CAG-269
v53497	2	Coprobacter,Bacteroides
v63788	4	Butyricimonas,F082,Odoribacter,Muribaculaceae_unknown
v38399	1	Oxalobacter
v04048	1	Bacteroides
v87229	1	Escherichia
v01895	2	CAG-492,CAG-269
v61225	1	CAG-81
v50755	1	Dialister
v79128	2	Bifidobacterium,Pauljensenia
v56973	1	Bacteroides
v32656	1	Phascolarctobacterium_A
v58511	1	Haemophilus_D
v36762	1	Prevotella
v18038	1	Collinsella
v71935	1	Blautia_A
v23161	2	UBA1394,CAG-41
v45170	1	CAG-103
v52131	1	Acidaminococcaceae_unknown
v61492	1	Megasphaera
v62197	1	Lawsonibacter
v64892	1	Lachnospira
v02217	1	Faecalicatena
v41610	1	Veillonella
v13033	2	CAG-354,CAG-492
v33912	1	Faecalibacterium
v53532	1	Veillonella
v66580	1	Bifidobacterium
v48744	2	Ruminococcus_C,Faecalicatena
v37983	1	Collinsella
v08591	1	Butyricimonas
v12229	1	Parabacteroides
v56207	1	Bacteroides
v12731	1	Faecalibacterium
v07607	2	Escherichia,Salmonella
v88787	1	Faecalicatena
v66738	1	Citrobacter
v75504	1	Streptococcus
v38639	1	Faecalibacterium
v73360	1	Oscillibacter
v11349	1	Megasphaera
v69067	1	Eubacterium_I
v55659	6	CAG-95,Blautia_A,Roseburia,Acetatifactor,Agathobacter,Clostridium_Q
v02312	2	CAG-273,CAG-465
v22711	2	Clostridium_M,CAG-81
v67889	1	Coprococcus_B
v19203	1	Prevotellamassilia
v71980	1	Parabacteroides
v55488	1	Clostridium
v81211	1	Bacteroides_B
v22351	1	Lachnospira
v00438	2	Gemella,Romboutsia
v06225	1	Blautia
v44916	2	Fusobacterium_B,Fusobacterium_A
v04979	1	Duodenibacillus
v61786	1	Veillonella
v66989	2	Bifidobacterium,Paenibacillus
v03677	1	Clostridium_M
v71162	1	Lachnospira
v42850	1	Blautia_A
v58863	3	UBA5446,Lawsonibacter,Pseudoflavonifractor
v00591	1	Faecalicatena
v62556	2	Lachnospira,UBA11774
v44137	1	Ruminococcaceae_unknown
v75881	2	51-20,CAG-239_unknown
v10487	1	UBA5446
v49954	1	Collinsella
v01384	5	CAG-1031,CAG-279,Prevotellamassilia,Alistipes,Bacteroides
v10588	2	Clostridium_M,Lachnoclostridium_A
v62541	1	Bilophila
v00531	1	Klebsiella
v23247	1	Collinsella
v04393	1	Agathobacter
v71747	1	CAG-110
v48920	1	CAG-103
v68193	1	Faecalibacterium
v05346	1	UBA7488
v74070	1	Klebsiella_A
v72294	1	Escherichia
v80556	2	UBA9502,Blautia_A
v23758	1	Dorea
v31795	1	Sutterella
v34222	2	Bacteroides,Bacteroides_B
v18435	2	Anaerostipes,CAG-269
v60977	1	Faecalicatena
v13691	2	COE1,Coprococcus
v38230	2	Lachnobacterium,CAG-81
v03458	3	CAG-74_unknown,Oscillibacter,ER4
v58196	1	Muribaculum
v46207	1	Parabacteroides
v27250	1	Klebsiella_A
v14706	1	Coprococcus_A
v04340	1	Parabacteroides
v04278	2	Lachnospira,TF01-11
v34810	2	Ruminococcaceae_unknown,Ruminococcus
v39147	2	Roseburia,Agathobacter
v63718	1	UBA1390
v63911	1	Ruminococcus_D
v43962	1	CAG-170
v44976	1	Fusobacterium_A
v33939	1	Prevotella
v60922	1	Desulfovibrio
v60677	2	Coprobacter,Acutalibacteraceae_unknown
v45296	1	Butyrivibrio_A
v06966	1	Akkermansia
v33260	1	Prevotella
v22875	2	CAG-484,CAG-878
v72866	1	Agathobaculum
v74018	1	Eubacterium_E
v28378	1	Bacteroides
v03339	1	Bilophila
v60690	1	UBA1390
v50794	1	Lachnospira
v24896	1	Agathobaculum
v51952	2	Eubacterium_E,Absiella
v46111	1	Blautia
v17495	1	Caecibacter
v07624	1	Bifidobacterium
v60107	1	Cloacibacillus
v04102	1	Fusobacterium
v09311	15	UBA7182,Clostridia_unknown,Lachnospiraceae_unknown,CAG-110,UBA11524,CAG-510,KLE1615,Holdemanella,Bacteroides,Marvinbryantia,Fusicatenibacter,Dorea,Coprococcus,Lachnospira,Eubacterium_G
v87613	1	Alistipes
v28884	1	Prevotella
v44333	1	Bacteroides_A
v41797	3	Bacteroides_A,Parabacteroides,Bacteroides
v44508	1	CAG-590
v63521	2	CAG-492,CAG-508_unknown
v91592	1	UBA1191
v20726	1	Blautia_A
v60547	1	Duodenibacillus
v62054	1	Fusobacterium_A
v17456	1	Megamonas
v45924	1	CAG-103
v24039	1	COE1
v50905	1	Coprococcus
v11386	4	Faecalibacterium,NK3B98,CAG-83,ER4
v59334	1	Escherichia
v23874	1	Faecalicatena
v74311	1	Streptococcus
v28466	1	Metakosakonia
v15865	3	Lachnospira,UBA11774,Eubacterium_G
v71873	1	Odoribacter
v19863	2	CAG-510,Acetatifactor
v13891	1	COE1
v08278	1	Anaerostipes
v44511	1	Prevotella
v21817	1	CAG-170
v24180	1	Blautia
v52750	1	CAG-103
v51310	1	Blautia_A
v14821	1	Megasphaera
v14255	3	QALW01,CAG-103,OEMR01
v79008	1	Ruminococcus_E
v34687	1	Faecalibacterium
v83745	1	Solobacterium
v08924	1	Prevotella
v15119	1	Blautia_A
v05632	1	Faecalicatena
v53108	1	Prevotella
v22591	6	CAG-590,Roseburia,Acetatifactor,UBA11774,V9D3004,Faecalicatena
v22871	1	Faecalibacterium
v77760	2	UBA9502,Blautia_A
v00153	1	CAG-508_unknown
v38352	1	Coprobacter
v16958	1	Ruminococcus_E
v78056	1	Faecalibacterium
v58868	2	Tyzzerella,Alistipes_A
v59791	1	Dialister
v85925	1	Bacteroides_B
v48118	1	Blautia_A
v13372	1	Escherichia
v39983	1	Enterococcus_B
v00397	3	Coprococcus,Lachnospira,TF01-11
v27807	1	Faecalicatena
v58066	2	Coprococcus,Lachnospira
v70199	1	CAG-110
v72011	1	Faecalibacterium
v66839	5	Dysgonomonas,RC9,Butyricimonas,F082,Odoribacter
v35326	1	Bifidobacterium
v57192	1	Faecalibacterium
v24301	1	Intestinimonas
v63325	1	Blautia_A
v83076	1	Enterococcus_B
v29535	2	CAG-83,Oscillibacter
v35486	1	Flavonifractor
v13360	2	Lachnospira,Agathobacter
v92171	1	ER4
v06752	1	Faecalibacterium
v54876	1	Streptococcus
v27883	1	CAG-217
v56942	2	CAG-914,CAG-433
v01133	1	NC2004
v73120	1	Collinsella
v74256	1	Blautia
v49754	2	Prevotellamassilia,Prevotella
v65543	1	CAG-170
v55469	1	Streptococcus
v55846	1	Enterobacter
v70282	1	Blautia
v91036	1	CAG-170
v33857	1	Fusobacterium_A
v61264	1	Bacteroides
v83024	1	Eisenbergiella
v52835	3	Coprobacter,Agathobacter,CAG-411
v48432	2	Akkermansia,Gemmiger
v05525	4	CAG-56,Bacteroides_A,Alistipes,Bacteroides
v74853	1	Absiella
v00846	1	Bacteroides_A
v15893	1	Bacteroides_A
v26056	2	Dorea,Faecalicatena
v79825	1	Prevotella
v56355	1	Bifidobacterium
v82482	1	Hungatella_A
v87730	1	Anaerostipes
v64677	1	CAG-83
v01267	1	CAG-269
v54630	1	Anaerovoracaceae_unknown
v37073	1	Bacteroides
v08148	1	Absiella
v70561	2	UBA11471,Alistipes
v04559	1	Faecalibacterium
v75888	1	Ruminococcus_E
v83630	1	Bacteroides
v80504	1	Succinivibrio
v23517	2	UBA1242_unknown,Erysipelatoclostridium
v84334	1	Blautia
v76791	1	Roseburia
v41462	1	Parabacteroides
v73376	1	Prevotella
v45708	1	Escherichia
v50430	2	CAG-628,CAG-594
v00195	1	Ruminococcus_D
v03220	1	Sutterella
v02381	1	Phascolarctobacterium
v91049	1	RUG013
v03267	2	Monoglobus,Eubacterium_F
v74625	1	Blautia_A
v28055	2	UBA9502,Blautia_A
v03139	1	Butyricimonas
v33158	1	Paraprevotella
v74481	1	Anaerostipes
v02826	1	Clostridium_M
v09146	3	Kluyvera,Citrobacter,Pseudescherichia
v13541	1	Bacteroides
v70369	1	QAND01_unknown
v63867	1	Lachnobacterium
v57417	1	Anaerostipes
v13404	2	Ruminococcus_E,Zag1
v59428	1	Bacteroides
v85438	1	Bacteroides
v21663	1	CAG-103
v81281	5	NC2004,Lachnospiraceae_unknown,CAG-303,Agathobacter,Eubacterium_F
v39499	1	Eubacterium_A
v14809	1	Faecalibacterium
v64623	1	Senegalimassilia
v24859	1	Streptococcus
v09348	1	Prevotella
v01484	4	CAG-354,CAG-508_unknown,Holdemanella,Zag1
v39517	1	Faecalibacterium
v03882	1	Paraprevotella
v09194	1	Bacteroides_A
v50497	3	CAG-279,Prevotellamassilia,Prevotella
v81724	1	Faecalibacterium
v36271	1	Faecalibacterium
v37443	2	Oxalobacter,Mogibacterium
v07644	2	Caecibacter,Megasphaera
v28725	3	Butyricimonas,Paraprevotella,Bacteroides
v63976	1	Phascolarctobacterium_A
v17242	1	UBA9502
v25091	2	Prevotellamassilia,Prevotella
v21677	1	Faecalibacterium
v33523	1	Blautia_A
v40093	2	UBA9506_unknown,Clostridium_A
v49587	2	Blautia_A,Eubacterium_F
v53357	1	Escherichia
v85900	1	Bacteroides_B
v00945	2	CAG-882,Roseburia
v06812	1	Prevotella
v14318	2	Nissabacter,Enterobacter
v88113	1	Ruminococcus_E
v53044	1	Acetatifactor
