name	A1	A10	A11	A14	A20	A22	A23	A24	A25	A26	A27	A29	A30	A31	A34	A35	A36	A38	A4	A41	A47	A51	A54	A55	A58	A60	A61	A62	A66	A68	A69	A71	A76	A78	A80	DP1	DP13	DP18	DP2	DP24	DP26	DP27	DP28	DP3	DP33	DP34	DP35	DP36	DP40	DP41	DP43	DP44	DP45	DP46	DP47	DP49	DP52	DP55	DP57	DP60	DP64	DP65	DP67	DP69	DP72	DP73	DP75	DP77	DP8	DP9
Fumia_SGB3581	0	0	0	0.046841	0	0.003346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003537	0	0	0	0	0.028832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_eggerthii	0	0	0	0.046341	0	0	0	0	0	0.251475	0	0	0	0	0	0	0	0	0	0	0	0	0.007468	0	0.023975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017773	0	3.193586	0	0	0	0	0	0	0	0	0.162255	0	0	0	0	0.006026	0	0	0
Blautia_faecicola	0	0	0	0.044144	0	0	0	0	0	0	0.018884	0.010843	0	0	0	0	0	0	0	0	0	0	0.332897	0	0	0.048896	0	0	0	0	0.049562	0	0	0.005175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009295	0
Megamonas_funiformis	0	0	0	0.0438	0	2.368589	0	0	0	0	1.10612	0.156661	0	0	0	0	0	0	0	0	0	9.483146	0	0	0	0.9213	0	0	0	0	0	0	0	31.791345	0	0	0	0	0	32.338719	0.002349	0	0	5.815065	1.647046	0	0	0	0	0	0.017225	0	0	0	0	0	0.040459	0	0	0.01822	6.966223	22.459443	11.220594	0	0.737001	0	0	0	0	0
GGB34797_SGB14321	0	0	0	0.042717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bianquea_renquensis	0	0	0	0.035305	0	0	0	0	0	0	0.004523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0.000575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001799	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020445	0.08252	0	0	0	0	0	0	0	0	0	0
GGB9511_SGB14908	0	0	0	0.033059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_bovis	0	0	0	0.030539	1.197189	0	0	0	0	0.543932	0	0	0	0	0	0	0	0	0	0	0	0.186375	0	0	0	0	0	0	0	0	0	0	0.04864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9603_SGB15035	0	0	0	0.030372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB143455_SGB15015	0	0	0	0.030202	0	0	0	0.568743	0	0	0	0.025853	0	0	0	0	0	0	0.743784	0.081925	0	0	0	0	0.21731	0	0	0	0	0.13547	0	0	0	0	0	0	0	0.004022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3061_SGB4063	0	0	0	0.028878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4884_SGB6823	0	0	0	0.027548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9790_SGB15413	0	0	0	0.025349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fenollaria_massiliensis	0	0	0	0.025016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9618_SGB15065	0	0	0	0.022995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_perfringens	0	0	0	0.02226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066731	0	0	0	0	0.089073	0	0	0	0	0	0
Ruminococcaceae_bacterium_AF68_02b2A	0	0	0	0.02214	0	0.326801	0	0.14224	0	0.416695	0	0.033731	0	0	0.215814	0	0	0	2.421531	0.382979	0.128796	0	0	0	0	0.003331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01836	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_hominis	0	0	0	0.021945	0.295398	0	0.087601	0.009949	0	0	0	0.00603	0	0	0	0	0	0.009421	0.047045	0.013293	0.164231	0	0	0	0.017793	0.003651	0	0	0	0.018801	0.071161	0	0.097867	0	0	0	0	0	0	0	0	0	0	0	0.032203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium	0	0	0	0.021942	0.002733	0	0.001063	0.047932	0	0	0.007758	0.012641	0	0	0	0.023353	0	0	0.024299	0.041025	0	0.000496	0.012115	0	0.027045	0.053077	0.027703	0	0.008268	0.046576	0.024685	0	0	0.018473	0	0	0	0	0	0	0	0	0	0	0.008833	0	0	0	0	0	0	0	0.039547	0	0	0	0	0	0	0.03173	0	0	0	0	0	0	0	0	0.019934	0
Sutterella_wadsworthensis	0	0	0	0.020297	0	0	0	0	0	0	0	0.501391	0	0	0	0	0	0	0	0	0.592683	0	0.139297	0	0.204841	0	0	0	0	0	0.317552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066564	0	0	0	0	0	0	0	0.029066	0	0	0	0	0	0	0	0	0	0	0	0	0	2.455257	0	0
Anaerobutyricum_soehngenii	0	0	0	0.018751	0	0	0.179927	0.248138	0	0	0.112287	0.030325	0	0.012072	0.731106	0.220316	0.246325	0	0.096293	0.390397	0.342708	0	0.229596	0.067145	0.034111	0.005304	0	0	0.020709	0	0.278653	0	0.193922	0	0.05333	0	0	0	0	0.007425	0	0	0	0	0	0	0	0	0	0	0	0	0.589028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3612_SGB4882	0	0	0	0.018478	0	0	0	0	0	0.001249	0	0	0	0	0	0	0	0	0.843671	0	0	0	0	0	0	0	0.073864	0	0	0	1.158045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phascolarctobacterium_SGB5790	0	0	0	0.01722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1455_SGB2018	0	0	0	0.015002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3588_SGB4808	0	0	0	0.014629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9708_SGB15234	0	0	0	0.014489	0	0	0	0	0.011098	0.076822	0	0.082072	0	0	0	0	0	0	0	0	0	0	0	0	0.064831	0.183538	0	0	0	0.007845	0	0	0	0	0	0	0	0.389354	0	0	0	0	0	0	0.221407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557631	0	0	0	0	0	0	0	0	0	0	0
GGB4456_SGB6141	0	0	0	0.01228	0	0.025368	0	0	0	0.003278	0.011335	0	0	0	0	0	0	0	0.012025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108734	0	0	0	0	0	0	0	0	0	0	0
GGB51441_SGB71759	0	0	0	0.010936	0	0	0	0.009688	0	0	0	0	0	0	0	0	0	0	0.010972	0.002842	0	0.001171	0	0	0.026819	0.010696	0.005967	0	0.038075	0.039453	0	0	0.02002	0.008829	0	0	0	0	0	0	0	0	0	0	0.008499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB40607_SGB47179	0	0	0	0.010674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oliverpabstia_intestinalis	0	0	0	0.00953	0.068044	0.176669	0	0	0	0	0	0.021155	0	0.124031	0	0	0	0	0	0.043934	0.032323	0	0.218653	0	0.069975	0	0.001594	0	0.277642	0	0	0	0.051469	0.003683	0	0	0	0	0	0	0	0	0	0	0.031361	0	0	0	0	0	0	0	0.102764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor_SGB15019	0	0	0	0.008649	0	0	0	0.13307	0	0	0	0.013001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178894	0	0	0	0	0	0	0	0.534495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_uenonis	0	0	0	0.008426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysosmobacter_SGB15051	0	0	0	0.008106	0	0	0	0	0	0	0	0.077675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001685	0.08464	0	0	0	0.009381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01547	0
Blautia_sp_OF03_15BH	0	0	0	0.007881	0	0	0	0.07639	0	0	0	0	0	0	0	0	0	0	0	0.016409	0	0	0.026866	0	0.010593	0	0	0	0	0	0.001163	0	0	0.008137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemmiger_SGB15295	0	0	0	0.007492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074962	0	0	2.425466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.666345	0	0	0	0	0	0	0	0	0	0	0.184804	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB34228_SGB72916	0	0	0	0.00716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324	0	0	0	0	0	0	0	0	0	0.005869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_saudiense	0	0	0	0.006651	0	0.069435	0	0	0	0	0.002555	0	0	0	0	0	0.00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04044	0	0	0	0	0.041698	0	0	0	0	0	0
TM7_phylum_sp_oral_taxon_348	0	0	0	0.006212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001405	0	0	0	0	0	0	0	0	0.013558	0	0	0	0	0.093479	0	0	0	0	0	0
GGB9237_SGB14179	0	0	0	0.006066	0.000757	0.051739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023705	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041036	0	0	0	0	0	0	0	0	0	0	0
Hoylesella_buccalis	0	0	0	0.005822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9719_SGB15272	0	0	0	0.005717	0	0	0	0	0	0	0.028681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547795	0	0.017587	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_bennonis	0	0	0	0.005634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ezakiella_SGB6726	0	0	0	0.005173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB51884_SGB49168	0	0	0	0.00459	0	0	0	0	0.068257	0	0	0	0	0	0	0	0	0	0.002681	0	0	0	0	0	0	0.021754	0	0	0	0	0	0	0	0	0	0	0	0.101337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9708_SGB15236	0	0	0	0.003749	0	0	0	0	0	0.004513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005561	1.006056	0	0	0.016123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195209	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869765	0	0	0	0	0	0	0	0	0	0	0
GGB3429_SGB71706	0	0	0	0.003746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_AM97_28	0	0	0	0.003631	0	0	0.085868	0	0	0	0.009297	0	0	0	0	0	0	0	0	0	0	0	1.792354	0	0	0.022641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9707_SGB15229	0	0	0	0.003472	0	0	0	0.012573	0	0	0	0.02815	0	0	0	0	0	0	0.244542	0.019694	0	0	0	0	0.03356	0	0	0	0.087782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03419	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001333	0	0	0	0	0	0	0	0	0	0	0
GGB51431_SGB71744	0	0	0	0.003345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenoanaerobacterium_saccharovorans	0	0	0	0.003214	0.027706	0.056965	0	0	0	0.056455	0.050763	0	0	0	0	0	0	0	0.052269	0	0.024987	0	0	0	0	0.004595	0.029714	0	0	0.014435	0.01472	0	0	0.210617	0	0	0	0.033221	0	0	0	0	0	0	0	0	0	0.163814	0	0	0	0	0.018928	0	0.056629	0	0	0	0.013954	0	0	0	0	0	0	0	0	0	0.002083	0
Intestinimonas_sp_MSJ_38	0	0	0	0.00302	0	0	0	0.003077	0	0	0	0.012294	0	0	0	0	0	0	0	0	0	0	0	0	0.000196	0	0.048457	0	0	0	0	0.003949	0	0	0	0	0	0	2.085929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9444_SGB14834	0	0	0	0.002371	0	0.012733	0	0	0	0	0	0.015068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter_faecis	0	0	0	0.002284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyribacter_intestini	0	0	0	0.002179	0.031554	0	0	0	0	0	0.106441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002813	0.014332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_corporis	0	0	0	0.002147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9522_SGB14921	0	0	0	0.002028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005255	0	0	0	0	0.024528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB36267_SGB14177	0	0	0	0.001537	0	0	0	0	0	0	0.199969	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002419	0.017805	0.059896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032352	0	0	0	0	0	0	0	0	0	0	0
GGB2983_SGB3965	0	0	0	0.000996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3288_SGB4342	0	0	0	0.000996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053601	0.082963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB2652_SGB3573	0	0	0	0.000449	0	0	0	0	0	0	0	0.022218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9590_SGB15012	0	0	0	0.000326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacteriaceae_bacterium	0	0	0	0.00024	0.003732	0	0	0	0	0	0.002964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002677	0.639369	0	0	0	0.000823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB99810_SGB4966	0	0	0	0.00023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila	0	0	0	0	2.480634	0	0	0	0.000664	0.03057	0	0.059629	0	0	0	0	0	0.003643	0	2.456692	0	0	0	0	0.000384	0	0	0.047777	0.067762	0	0.265338	0	0	0	0	0	0	0.01603	0	0	0	0	0	0	3.361838	0	0	0	0	0	0.19678	0	0	0	0	0	0	0	0	0	0	0	0	7.130291	0	0	0	0	0	0
Bacteroides_fluxus	0	0	0	0	1.629929	0	0	0	0.533751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3256_SGB4303	0	0	0	0	0.72317	0	0	0.618039	0	0	0	0	0	0	0	0	0	0	0	2.476717	0.181401	0	0	0	0	0	0	0	0	5.676526	0.463319	0.034138	0	0	0	0	0	0	0	0	0	0	0	0	0.013302	0	0	0	0	0	0.014381	0	0	0	0	0	0	0	0.122697	0	0	0	0	0	0	0	0	0	2.213919	0
GGB74412_SGB5075	0	0	0	0	0.240268	0	8.551464	0.015831	0	0	0	0	0	0	0	1.041663	6.709638	0	0	0	0.000949	0	5.012949	20.10633	0	0.008359	0	0	15.047001	0.11335	0	0	0	0.180763	1.112554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007649	0	0	0	0	0.067539	0	0	0	0	0.436548	0	0	0	0	0.017776	0
Faecalibacterium_butyricigenerans	0	0	0	0	0.196005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059164	0	0	0	0	0	0	0	0	0	0	0	0	1.766327	0	0	0	0	0	0	0	0	0	0	0	0	0.033837	0	0	0	0	0	0	0	0.010463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3363_SGB4448	0	0	0	0	0.186406	0	0	0	0	0	0	0	0	0.034926	0	0	0	0	0	0	0.015597	0	0.085973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio_piger	0	0	0	0	0.173316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055272	0	0	0	0	0.148876	0	0	0	0	0	0	0	0.406236	0	0	0	0	0	0	0.133699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111507	0	0
GGB9502_SGB14899	0	0	0	0	0.136609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1098	0	0	0	0	0	0	0	0	0	0	0
GGB3429_SGB71704	0	0	0	0	0.105227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slackia_isoflavoniconvertens	0	0	0	0	0.084807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270124	0	0	0	0	0	0.028233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium	0	0	0	0	0.079437	0.169434	0	0	0.06883	0	0.493064	0	0	0	0	0	0	0	0	0	0.076981	0.058082	0.046547	0	0	0.006719	0	0	0	0	0.012965	0	0	1.392153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007796	0	0	0	0.018384	0	0	0.122952	0.383526	0	1.331944	0	0	0	0.030156	0
GGB2998_SGB3988	0	0	0	0	0.068167	0	0	0	0	0.003119	0.068535	0	0	0	0	0	0	0	0.038193	0	0.002822	0	0	0	0.002129	0.001689	0.007809	0	0.024446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterocloster_lavalensis	0	0	0	0	0.065127	0.143667	0	0	0	0	0	0	0	0	0	0.613107	0	0	0	0	0	0.033008	0	0	0	0	0	0	0.007537	0	0	0	0	0	0.00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057344	0	0.033858	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_gordonii	0	0	0	0	0.06195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019289	0	0	0	0	0	0	0.005065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054992	0	0	0.046454	0	0	0	0	0	0	0	0
Christensenella_minuta	0	0	0	0	0.047577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010404	0	0	0	0	0	0	0	0	0	0	0
GGB9759_SGB15370	0	0	0	0	0.034375	0	0	0.035425	0.039173	0	0.0774	0	0	0	0	0	0	0	0	0.048827	0	0	0	0	0.013739	0.043331	0	0	0	0.160677	0.054966	0	0	0.013671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter_hominis	0	0	0	0	0.033582	0	0	0	0	0	0.022476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
